age,gender,sleep_hours,daily_steps,exercise_minutes_week,water_intake_liters,stress_level,nutrition_quality,screen_time_hours,wellbeing_score
72,F,8.39214666492429,7394.375202343662,210.7245453683406,2.0601577366009436,3,2,2.8576320518316267,85.969645942237
69,M,6.854350648895015,2770.918691399599,338.73358988944153,0.2879979997719142,3,1,4.087657598920856,79.44531116267933
74,F,7.081478329681355,8394.942489223247,161.9502521264682,1.1868602772598444,5,8,5.911605490224962,92.24076565127321
20,M,8.707256110206709,4213.060137032126,132.66788457494522,0.850704952996279,7,4,3.0314832961383393,58.61473695400264
54,F,6.502620063605262,531.6969058755503,210.730736336004,2.2484956203007087,8,3,3.9081423425196786,78.27704822186764
68,F,7.927210892921022,11488.021638151535,128.35888250074112,0.5964977361481116,7,4,3.96686318035496,70.99273926388747
24,F,6.244443278990288,8371.689624483068,335.25647287750496,1.8005451647957305,9,5,5.366649023032184,75.18213488992592
38,F,6.376198987882323,6765.188008589756,263.09834731352123,1.5004970850961745,5,1,5.181488671020651,79.21960610570926
26,F,6.843925364800545,5963.171455909904,225.02781441995143,1.377185819189343,10,1,3.559772537490343,68.29831944416944
56,M,7.772909279480148,11191.238502199947,163.14193440413507,2.6701080655210783,3,3,4.127298122993035,91.9935932831085
35,M,8.791272943826604,16261.465450595217,109.25228285851371,2.7317880346340178,6,6,3.256441976953023,75.55710421332607
21,F,7.1448178953081625,8346.34155569955,220.13250045677597,1.39892502708292,5,1,1.0447751861611105,83.436525911063
42,F,4.750244633014684,3911.0959530163714,37.29025481530411,1.257858589580004,4,2,4.515201714796259,56.83736031120681
77,M,7.9471694403009066,6536.603443396071,303.43635334410203,0.4451886768377833,2,7,7.784383521666136,100.0
31,F,10.680763261218564,8291.718016282148,132.23632946146265,1.497018708932553,7,1,2.232561718617874,81.54850752916072
67,F,7.163003246601026,-48.584920975597015,180.5106733240729,2.8673122790221934,5,7,2.453940580794594,88.9761305950891
75,M,4.436848541230631,8003.4976053343535,59.03989238067112,1.4098852623304536,4,4,2.2585444567125172,69.09826452248
26,F,7.254479334206277,8309.275388479236,222.29862631192213,2.0101314982006455,8,10,5.449183557446245,90.20653770985507
43,F,6.995481095224241,10979.026593961662,104.62583871616714,0.5217518732565151,9,6,4.8969709083928805,55.71337266967565
70,M,6.869336734956415,10666.369907119162,214.92287903050982,1.195657549186479,9,8,3.6829246151670865,86.25319951380784
19,M,8.418114849965699,7333.516480868609,225.73934689773893,1.8237257140618555,3,9,2.16396187672207,99.04703809830778
37,M,9.067412179503586,11543.910719741074,85.23678864114595,1.5741036786336369,3,6,4.184753583279848,83.98274019406507
45,F,8.025378617801625,13107.03495711627,37.647087908600525,2.077267134087393,5,9,0.8707557453283914,84.4569480442316
64,M,6.800412872993397,7083.854365733379,303.1899916544545,1.0781296808089353,5,4,4.286853133714986,86.86573675995878
77,M,8.688518176554444,8254.561235403247,130.77009659709182,0.2750080158234345,10,6,5.743048772175868,69.37224899447611
24,M,4.759255538178639,1698.107940668271,172.48488160456384,2.2854631612255893,2,8,1.4976017267326442,93.44440915117065
61,M,5.925915818899008,2647.0802126767358,198.5464524646742,0.8446954975103641,1,9,0.9349634463406726,86.04020827591717
78,M,6.093058332097406,4485.411057971443,24.629987010177956,1.8546228192513887,8,3,7.158875783389719,56.98235637440735
25,M,6.953574028102098,5669.14508644884,196.26661368198876,1.8155998065418908,3,2,2.77648072099083,81.94317666754067
64,F,7.760101993730256,3711.6309257857947,159.9126536154637,0.3353727634776058,1,6,6.271895691887644,96.60744983623657
52,F,6.698930577494075,6892.013764068274,85.64693022956088,2.2343877920680177,1,4,3.6920046696043367,83.9094633493909
31,M,5.640946308246588,5758.872496976144,34.346401516227075,1.1034029638297216,2,1,3.676090366117345,69.65572516327835
34,M,8.462275427044196,10212.685694018846,210.58855479572696,1.5385382353908732,6,8,4.87682539899329,92.81153028839034
53,M,6.646814916692959,5575.679063548876,262.77120081948794,1.2492722052241105,6,9,2.232002286507119,88.78659264364413
67,F,7.153193381306551,139.84615535351622,167.8590517392803,2.6358140515630364,3,9,4.264994286991291,98.09563173044798
57,F,7.826601618213862,7377.25351760626,6.553465815031302,2.440443145728844,4,2,3.2370211703518144,72.77681974414348
21,F,7.05831641188442,6957.405926765982,44.266718282526966,0.2313657913604945,2,9,1.359013113189937,83.80112143942789
19,F,7.064907542116435,4413.850355786519,106.78762906759462,3.0811789853357316,2,7,4.674964149452798,100.0
79,F,8.545710130653745,7284.999650491111,306.461974116075,1.0251852872393625,7,5,3.4733843862441676,90.49225934099465
23,F,7.227054211855565,3774.206235320995,125.32493379011244,2.9717056738872865,1,7,3.6859503431105844,100.0
71,F,8.294195478685733,7989.519860870028,103.14310772018001,1.3206532995020108,7,9,1.5796781131716844,79.03811142676415
59,F,7.817001166477585,14898.773310789555,-17.348479967611496,1.2613583057356454,1,8,7.182800735525609,82.02807715286674
21,F,10.025331316280374,1583.1835812797008,84.3315209889889,1.3268705868455242,6,6,5.753428372772232,80.21093561129634
71,M,7.614120126803695,5451.273738972519,26.70636460091697,1.2194472485143568,3,4,5.928311768343957,75.79224388408493
46,M,7.956959905226159,4970.484635652592,49.68201690772001,3.267077576476255,8,1,3.389110595116636,69.22361013267735
35,M,8.652485070994551,5700.220349537369,161.99506801587424,1.446545760475556,6,6,0.5416342209931595,89.1387199015907
43,M,7.095426639925255,10059.773738790922,109.88357943888226,1.2883924972229173,2,3,7.905834764979021,73.8988058103203
61,F,6.043220354905839,8628.479677957073,319.9494452671346,1.553907530245061,8,6,3.8778049839882636,84.9443166003582
51,F,6.288781628314815,9546.29950781927,257.80033727074766,0.8228653621527063,5,6,2.5024004079598923,87.10165040215243
27,M,6.303239611746268,7091.486514260794,89.11160621896613,2.6179843740031754,8,4,4.833603148966228,61.113900577982704
79,F,5.574503547704922,3033.702040165427,58.3182158259485,0.47024341501480804,8,2,6.334241576006595,63.07076530990306
53,M,7.476707753802826,3655.943916220061,288.2641935664193,1.0701939750500165,6,9,3.9538988878290677,93.08294661668714
31,F,6.055725177926374,9238.779122399777,316.0042489483483,2.1556622168927544,2,2,6.557150335878749,81.3872369797519
48,M,7.2922792318027705,7512.495695239892,-69.42482435455321,1.5296464915372023,8,3,6.165999877033737,57.18721802234137
65,F,6.7619883344340455,10780.622218236516,159.28576239717015,1.8844506277500326,6,10,1.8472376251958833,89.99448630839608
32,F,6.937567760061228,7879.7863097403915,124.81216921032728,2.5732148816798013,6,1,2.652419788681047,73.09011707140871
25,M,7.834084971743284,3450.955020003625,214.91201400599368,2.202661083832736,8,7,5.915074326559535,93.29898349942646
31,F,6.1871513134171785,5434.294557450536,344.2668124161504,1.5962334415988018,1,1,-1.4252251276208758,94.73096683312417
40,M,7.9583365689051595,8694.442449048789,101.59429806722017,2.9625398548962587,2,9,3.7010886136700223,100.0
77,M,9.350961799958428,9130.997488715877,-56.06985146639141,1.0601646958426367,9,1,1.1383375967506564,57.366496951062274
74,M,7.514663624427638,9565.325896464064,207.90077001492637,1.4297832513052129,8,5,3.0468923971329507,78.53116621694696
79,M,5.826856472091297,3854.427660384421,288.9964068604203,1.4786917679480636,7,7,3.402359821941592,94.51790962624248
57,F,6.077472982990305,3396.9095017692252,119.62402184802252,1.428304763788114,7,3,3.283511244184984,59.45289746599082
38,F,6.6276056488223265,6430.592440757738,79.4962519860339,0.7515525401271878,5,9,2.8954774957747826,79.13858815058467
33,F,6.107664554395651,11320.220549600363,106.27405946223007,0.3914451223876514,2,8,1.805712700742372,81.1902797285511
62,M,5.513229535584925,4918.395037575946,235.02053671312348,1.7920411020654354,6,3,8.583822533637372,80.73433192827981
35,F,7.231610915442538,8364.915671802919,104.55390587150195,1.05656835011454,10,5,7.734924008322702,61.22866550120929
64,M,6.668204002411302,8365.183416816895,182.87603003428455,2.8354661522868962,3,7,1.675868359487434,87.15531509230468
70,F,7.284581325337087,9282.31824901184,152.780291573994,1.4492203737353324,4,4,7.164233502607134,81.56931369677848
41,F,8.779581118322932,11993.32076184463,142.4620387577234,1.3239575197559568,10,5,3.201069019054294,75.36215266535649
43,F,6.6454707491134615,11685.719274298317,220.12923267522328,2.266037850481858,2,3,4.258374946663421,96.88988072533614
42,M,5.221869992979533,5216.182498481485,102.14201001358057,1.7815348462134053,2,9,3.8734520802061683,80.53094131261889
77,F,6.401661261619673,706.3136760739781,106.94134398177209,1.3771378005490658,8,10,2.680502717492068,84.49356455330609
77,F,8.155637825674964,4964.411993905772,229.7602849999754,1.0514877765648898,8,9,5.967704687212294,100.0
77,M,8.015155406075433,7227.016882141706,51.30746758313475,4.060391262799352,10,7,4.251773061153315,81.37909593348633
62,F,7.777959471420351,5915.064166943029,61.97798091776728,1.753250033583217,6,10,3.0468971535615172,79.27728287922884
58,M,6.062939915256845,12903.696828784405,23.968570865640658,2.2591007041690774,5,2,1.3908211123990548,64.54735615912512
46,F,8.127853927049047,7056.3409129493475,234.9010913276553,0.7839381358365533,8,7,2.212809972561759,83.53335005236383
32,M,8.465348617055598,8961.135640768582,139.47630319187323,1.0954102295034276,4,7,0.7172397687958063,90.49045658651006
62,M,5.9568675551650365,7651.64292894203,18.638485392093372,2.978642121803202,4,5,4.024447096830339,74.54940531812711
18,F,6.937644853686213,5960.100449527534,235.38085623090686,2.4778516575489444,5,9,1.6066688154312083,100.0
42,M,10.030602945523167,1225.5649661120005,94.44578384245645,1.8203354726132983,1,3,3.4688789749629176,85.41721021409276
24,M,5.8901885853049185,6764.147084375544,62.832192116311475,1.2329003757420836,1,4,6.740203707220742,66.82785468151526
26,M,4.442369996134413,16763.941879462378,130.4321441123048,1.336174959630397,2,1,6.398599145843171,73.73701318214546
41,M,9.074356651697197,3266.6248004864988,297.8723609467892,1.0267224853207098,8,6,3.935446211794764,78.34173462211675
18,M,8.70490715755684,1555.3808668773263,110.50378035034296,0.6902054689029511,7,4,3.8258305477137,71.41201866284457
61,M,6.3145490146338625,12809.167907706731,207.53388641155846,2.14669092898271,10,1,7.759749098842017,82.60109976229262
25,F,6.83051232719787,9226.248909608004,222.70800204509538,1.8771818559544409,9,2,5.041512240717422,72.16442863290585
41,M,5.162597424716571,7562.259641570309,194.3273298006406,2.015255171439591,5,3,3.344387080246954,70.41538519790913
28,M,7.133428408914553,11088.021587101173,277.10716496742623,1.264171408426415,2,9,1.147963765759096,100.0
68,F,8.7488705730571,4505.49417113171,79.2883995367721,1.6789472825932146,7,8,4.787746436329487,83.17323749149116
34,F,6.186092737362583,6680.215717256045,45.66651569496638,1.197569364518106,8,7,5.658647545165724,67.89380911610827
25,F,8.315652968179439,9865.46235070247,43.70333439750051,0.9908843560607856,7,4,2.7366969509727124,71.62625122214038
52,F,7.695585786085648,13331.063103461187,135.55315847002066,2.666943705299523,7,1,4.582405510276065,69.76279727425057
52,F,7.866725336321709,3494.367056030175,55.29533421594709,1.58505510778852,5,8,3.272853410169942,91.14954743848817
50,F,6.273536229120447,10842.203375681183,164.75409118653283,1.8552180368005784,2,4,3.6319352016019946,85.80587637232952
76,F,6.468063725599759,8145.517182522952,157.69884197248933,2.085027809700251,6,3,-0.9756441151246626,79.47655658880883
22,M,4.229841348292897,7489.183202288248,251.85733031860406,1.5938286203631167,4,9,3.556437192567729,85.80840883582302
59,M,6.149995881234842,6976.812333235785,179.114430823604,1.6684429208176081,10,10,5.938738604816109,86.66507498767717
56,F,8.745228187046889,2846.06013791619,108.38481441385518,0.739362376132405,2,4,2.737194888866884,81.37288869199439
75,M,5.606001708846589,9889.266994639096,191.0849204432683,0.8727194800943904,9,4,4.105052736430633,66.80835979069727
58,M,5.829547519214643,4653.192939021016,46.98059801020594,0.8365296714100874,7,9,2.488098586616159,65.63780039610589
45,M,7.960284735560686,3760.927892492959,146.18593119756827,1.9238208917743747,6,2,4.720883352585545,71.76102928004785
24,F,7.60415243798964,9656.376876701013,181.94012335955807,1.5496234569754457,5,5,3.5669536049276527,87.63094268841444
26,F,8.034794874694452,9367.402075440035,162.93175981501267,0.8727779053640885,3,4,2.1215169186359866,80.6123573208677
25,M,5.255169189864394,7237.000250833187,191.5065094935984,1.9060691891446448,10,9,6.665102935330255,73.29383871070108
29,F,10.84608692395052,10238.630862434924,85.59539842872087,1.8804195226678742,10,5,5.85786402706443,75.93080157030383
51,M,5.176369938749124,11277.809744437345,265.20314028095163,1.0135238060904448,4,9,2.7901864721436507,93.27170355735014
50,M,7.231370970601102,10924.672233476622,332.2168949395707,1.4805207187595084,3,9,4.995576618835555,100.0
65,M,6.76201675619712,5415.16307979406,-10.267614485859411,1.8829991725423338,8,2,5.074824005640761,57.92826384090158
72,M,5.220037723952428,10042.314793839136,28.44020040457518,0.8991512521164037,3,9,5.284602470022352,75.62702154417981
40,F,6.444685865780125,7634.922932525947,154.30830080243854,1.8963587354271656,7,3,0.6114882080098445,63.01632689792061
79,F,7.034961401328804,12177.723311057123,124.3449019447126,1.7107165229144932,7,4,6.013213082065256,66.09249492133878
41,F,6.025040182204795,6628.814991198481,339.6412405772782,0.8005602061492816,7,1,2.860602074148537,75.90206039541717
54,M,8.405835432302274,5930.585087895009,171.97843234244613,1.6538577144986715,7,1,3.2843441331174663,70.76687688646643
52,F,6.757561381806293,5158.60936947137,289.2545253725957,1.7559540106591331,2,1,9.2757635045204,93.11971377995634
61,M,4.98808799347257,7567.863682706667,-54.91238864536001,1.0617992117028408,10,9,4.603746761442023,60.946469650493974
57,F,4.860811700996054,8400.176402776311,231.4169483332352,1.1169014450936536,3,8,3.227355049105649,90.69058221578264
39,M,7.909247635917184,8457.886848781813,78.4483180741679,0.7941060483481671,10,5,-0.410588745511812,73.52701995766657
44,M,4.769843825949495,8047.51762093557,76.84574303803427,1.1857007216132742,9,5,6.779528267892712,58.44563798306789
52,M,7.4746391095736255,9013.111038039418,125.1641973587876,1.4915425926939965,3,9,1.309580658382795,94.97031974562924
18,F,7.666982778500438,6332.374492256806,7.541636026890785,1.1188344889139756,2,3,1.993122193000993,69.67589163221709
52,F,5.506966954113975,4382.4540532243855,194.27855253218524,0.46057847122927886,9,3,3.3372954018243015,73.53754628497761
54,F,8.336107125662336,4120.516009259056,169.07149667167948,1.0179883827543612,10,7,6.832823583400585,86.78786466438423
64,F,4.4233095643575515,9925.153285910405,176.61922481872705,1.2078955252315986,9,9,5.546479973331518,72.64342347973475
31,M,7.444688400997838,8410.96693158487,238.7031022132906,2.071787096742576,4,6,3.68432498031948,96.03947198378506
20,F,6.938713099605987,1432.4866871490276,301.47820461941535,1.9163354403438513,9,2,4.616584127277642,84.79285147198894
18,F,6.8215030364036595,10290.260280399822,113.62889509124528,2.0853547552125016,3,1,2.7992286142577885,75.23084503395263
22,M,5.2331550355291405,12641.305439207965,197.73506397364736,0.9826867721007223,7,2,4.279307379130701,62.012116211335666
43,M,5.594466993400111,4852.249447724402,179.29882083349793,1.5990855453555404,7,1,4.146673489556274,70.60203218424564
72,M,9.428203037530897,8008.480138828123,187.76145063289397,-0.1961325493010735,8,10,5.937539791362706,85.71357263869861
31,F,8.822732513307631,5579.625719102922,189.25976644659835,1.8002442787266921,10,10,5.934356244877899,90.50170894488922
56,M,8.113126882785698,8884.9207764135,309.0503344564839,1.9276283717305582,4,9,4.98795476441129,100.0
44,M,8.409772155294531,3501.9733327743247,104.03231315107064,1.2538623824973532,3,10,3.2753048849077953,85.34575517995809
26,M,8.269020317006904,6785.663028703658,-2.5735903203682255,1.7068008682052471,3,8,5.483644588780253,85.8502046534179
32,F,6.514965681570687,9943.942383996344,80.21262313841127,0.43955300724096324,5,7,3.8160630675939067,77.11498049761528
32,M,7.071405327721527,10707.135217896519,225.7266933535405,0.9392531067201233,1,3,1.836171262573734,85.32989399495435
43,F,4.791237432938487,8279.487456759067,152.3329508647177,2.035814466902593,10,8,3.1934244161781224,79.3904622887706
59,F,6.8654565597887105,5982.864090370782,103.2400659505004,1.857877294977702,3,2,4.169053967568649,72.74884559054361
77,M,8.77512137430878,2222.1967469691745,42.35027315903581,1.2117018422686627,6,2,5.820431567329491,63.43370260337578
30,M,6.008939127614297,4727.350866282155,172.12861217305326,2.067953622183297,3,10,3.6329436556856938,95.00567476931559
68,F,8.53471180703084,5592.179785735659,214.4506275273809,1.5968086817599376,5,3,1.5816025775207878,84.97192445496115
49,M,7.1373786080406445,4906.798650095157,180.58720550960282,1.1470453252544885,9,7,4.113483366593639,80.536353141044
56,M,4.921942201495401,7178.658904940846,124.66696688450537,1.3720208825776943,2,1,4.226912080113105,65.56224802268845
66,F,5.339020729980533,5974.336791486145,164.66412842974623,1.1812076160819251,2,8,4.3716752578055065,93.24118001640879
69,F,8.378954304561633,7516.364117006329,164.08429665574153,0.6713568344270305,6,7,5.83974303190886,92.76718500874408
78,M,7.828786127887577,10607.88190314299,168.96969312176623,2.379680064131471,6,4,6.037846480179796,83.95368477759614
49,F,7.152646109481438,5780.613336311915,31.569504898087985,1.1023828966951863,8,5,2.811578255236667,70.82303857271438
21,M,6.588952278628081,2851.399068237326,169.7326350614878,0.917347499992162,2,10,2.7677130839021133,87.88661798681792
47,M,7.315851966442878,4894.877205625375,105.94035315338056,0.42945617564064875,9,1,1.9196025780890538,62.03363469366683
54,M,8.320444373879873,8750.765409919815,254.06186060097588,-0.3451775073123886,2,4,5.397631340560952,90.90928500127339
40,F,9.213779920730927,9033.831354858019,163.2918641750274,1.991047807683291,1,1,6.8976402166754305,94.29988947989379
56,M,9.285526299160907,8218.255591048703,233.5479221822892,2.0555260809253486,10,1,3.369836144182153,77.12625533657727
62,M,7.557939851137747,10902.211917664048,119.82186129502477,2.3351270092162957,2,10,3.517138870550014,85.06633397961954
32,M,6.742102464453219,6440.910790369044,123.42861623885415,1.3956724786808725,7,1,6.933565113797952,61.724608484427
60,F,7.219372011728283,13156.498444027973,299.4251246256332,1.2746052308944833,8,7,5.011115706430015,84.36323707627646
46,F,7.78318053588262,9454.56140831772,193.63351884155082,1.1445938206878012,5,7,4.8724714096021104,82.59013727688789
53,F,7.777100415767637,-570.4624106236324,78.54854675942613,1.208409659113258,6,4,1.6181669880525464,72.72113434956628
30,F,8.961979955710158,12401.975889890698,239.69744386204746,2.283853245518131,1,2,5.357456138558838,95.69021845791812
49,F,10.173633582874983,4699.040169592834,96.66952665721291,1.4814393258897294,6,3,2.1417273189804833,75.74967243972935
24,M,6.69211805557887,3897.696431629208,172.5698137811523,1.764649557200982,8,8,1.7319596281300838,76.61025546357924
76,F,10.233827363236694,8571.313329498682,333.6674630859405,1.1905952176277175,3,8,3.306456846466576,100.0
68,F,8.75835887013759,1785.458582990369,6.871761236194573,2.424593534354495,1,6,2.8284145531026197,95.96365775718118
39,F,6.848765514722188,4913.59230603516,132.42180782334634,0.16668278439568263,4,10,3.5568006112299213,80.40270571456394
45,M,9.24784725829762,11671.295621872621,190.82716409020304,0.645633077697368,1,9,1.1180367309501626,98.61882457056021
19,F,9.528472452128748,8668.652736992508,226.4698334664674,1.7657973669641907,8,9,5.9176326129353445,93.72890501385547
59,F,6.30955683370923,9436.71934281766,25.876609263912727,2.725427525861655,5,4,6.2553725890328575,75.47588298374392
62,M,9.598322878728471,5029.268198507578,-3.5790268575017876,1.3424298601688607,1,1,0.10531505171837141,79.04976358917227
79,F,8.612624231553944,2384.89000309569,259.0749351990426,0.9103404359908596,8,1,5.9569156113331,59.93795452500316
74,M,10.552838691968788,9120.452287941203,77.95851431961626,2.2004638936108405,9,10,2.3789427403567474,96.46624590107302
70,M,6.363942127000752,9790.768468725852,73.77174920026849,1.7265889094104296,10,5,5.713951073965572,71.3247277126244
23,M,6.469859884396006,9654.980158243328,305.02496727721666,2.4031496683959706,2,2,3.8631070146671687,88.00939312684065
45,M,3.9600068053849897,7627.207690353596,156.97023147318225,0.5967542406789608,9,6,4.057551128161998,55.966982494087766
45,M,7.8567908808519435,4098.795269583788,157.62382276815742,2.348167940207648,8,7,3.6298047011575627,83.0682002559132
61,F,7.5628768834280775,14313.30876417919,132.02005548484675,0.41607978026221004,7,1,6.424258408466972,59.29034648663539
61,M,6.1555094926965,8439.362328952528,27.601793325683005,1.298279497691593,3,6,1.5208239749499435,75.41767989132603
37,M,6.877223902767913,6478.340075232496,217.5696949394388,1.7889479269767483,2,8,5.215680677470017,87.8484312406891
47,F,5.0331684847373275,6491.652287549897,190.94505219256234,1.6302093647393656,7,5,6.202660329779101,67.89058438389593
79,M,8.797667429247529,7448.792434220662,166.86913253394326,2.242414635187657,5,7,5.432680161080821,100.0
28,F,6.265450788207534,10208.824786473942,138.3676960723742,0.22133798809354355,6,10,8.649397828646835,73.98645553984184
75,F,11.641073523431427,7568.884369916357,120.76803506617131,1.5987052357893257,4,6,2.9421064745506023,100.0
72,F,6.736598048933451,9575.539460342492,241.24833895474148,2.339749422948763,2,4,5.9146096451870624,95.2684548364776
45,M,5.860571738427535,7454.193063679622,135.8706936793905,1.5415059589504676,9,7,3.7878187293171592,62.80095268238634
42,M,6.381530321897707,6662.938325588857,143.5938961466111,0.7003622241633083,3,10,6.466812152705339,90.89597447236477
56,M,4.8820585351836225,8923.751179985167,202.98931548837734,2.2052551763786568,7,9,3.984622008557261,84.11673600903838
79,F,7.723407836054413,8809.85810102139,170.79609306803863,1.0461828108994131,8,10,3.2242484362750607,83.01020848594753
50,M,6.370150450331317,6491.097642714535,314.22760575404385,0.9229738915559852,2,10,6.6121444077432585,100.0
18,M,8.696879185596607,4752.379126857222,-26.136677747330452,0.8349049729815451,6,7,3.01687612196214,74.39588466637615
74,M,6.587878757238374,8025.186744221304,179.99074383672632,1.3609204209357262,8,5,1.1745484821988876,77.60558040871528
44,F,9.07666316752847,7235.046006887781,79.43942195278309,1.6281421542610095,7,7,2.966306233652343,88.05792597514936
79,F,8.136183623975562,5335.384861687728,55.79134652450706,0.6116299617078444,3,3,5.238065893177065,74.7268033459915
